timestamp,cycle,furcations_count,scales_involved,complexities_involved,total_furcations,coherence
2026-04-05T04:18:08.177383,4862,1,10.0,3,550,0.9931
2026-04-05T04:18:08.415374,4866,1,30.0,1,551,0.9932
2026-04-05T04:18:09.440693,4885,1,1.0,1,552,0.9929
2026-04-05T04:18:10.862807,4911,3,30.0;0.3;3.0,3;3;1,555,0.9932
2026-04-05T04:18:10.992783,4913,1,3.0,3,556,0.9929
2026-04-05T04:18:12.100753,4932,1,0.3,3,557,0.9940
2026-04-05T04:18:12.558783,4939,2,100.0;3.0,3;2,559,0.9941
2026-04-05T04:18:14.201781,4970,1,1.0,1,560,0.9940
2026-04-05T04:18:14.577756,4977,2,0.1;10.0,1;1,562,0.9937
2026-04-05T04:18:15.313543,4989,3,100.0;3.0;30.0,2;3;3,565,0.9938
2026-04-05T04:18:15.919816,5000,1,3.0,3,566,0.9941
2026-04-05T04:18:16.233817,5005,2,3.0;30.0,3;3,568,0.9940
2026-04-05T04:18:16.450835,5009,2,0.1;0.1,2;1,570,0.9937
2026-04-05T04:18:16.938082,5018,2,0.3;1.0,2;4,572,0.9936
2026-04-05T04:18:18.615359,5049,1,10.0,1,573,0.9941
2026-04-05T04:18:19.378612,5062,1,1.0,2,574,0.9940
2026-04-05T04:18:19.662258,5067,3,0.1;30.0;100.0,2;2;3,577,0.9937
2026-04-05T04:18:20.280858,5077,2,3.0;30.0,2;1,579,0.9936
2026-04-05T04:18:21.349538,5097,1,10.0,1,580,0.9939
2026-04-05T04:18:22.299888,5114,1,3.0,4,581,0.9940
2026-04-05T04:18:22.453863,5117,1,100.0,3,582,0.9939
2026-04-05T04:18:23.250137,5132,1,0.1,2,583,0.9936
2026-04-05T04:18:23.590161,5138,2,1.0;100.0,2;3,585,0.9937
2026-04-05T04:18:24.014878,5145,3,0.1;1.0;30.0,4;2;3,588,0.9934
2026-04-05T04:18:24.224877,5149,1,0.1,3,589,0.9931
2026-04-05T04:18:24.561877,5155,1,0.1,3,590,0.9928
2026-04-05T04:18:24.804266,5159,1,30.0,2,591,0.9927
2026-04-05T04:18:26.692826,5191,1,10.0,4,592,0.9934
2026-04-05T04:18:26.751805,5192,3,1.0;30.0;1.0,1;2;1,595,0.9931
2026-04-05T04:18:26.875697,5193,1,0.1,4,596,0.9928
2026-04-05T04:18:27.440704,5203,2,100.0;3.0,3;4,598,0.9925
2026-04-05T04:18:27.574702,5205,1,30.0,4,599,0.9922
2026-04-05T04:18:27.746687,5208,1,1.0,1,600,0.9919
2026-04-05T04:18:27.875347,5210,1,1.0,2,601,0.9916
2026-04-05T04:18:28.182370,5215,3,30.0;100.0;1.0,2;2;3,604,0.9915
2026-04-05T04:18:28.558370,5222,1,30.0,2,605,0.9912
2026-04-05T04:18:28.976754,5230,1,3.0,2,606,0.9911
2026-04-05T04:18:30.382643,5257,1,0.3,1,607,0.9912
2026-04-05T04:18:30.852925,5266,2,3.0;30.0,3;2,609,0.9909
2026-04-05T04:18:32.919763,5305,1,0.1,3,610,0.9910
2026-04-05T04:18:34.349962,5330,1,100.0,3,611,0.9917
2026-04-05T04:18:34.770642,5337,1,1.0,2,612,0.9916
2026-04-05T04:18:34.952613,5340,1,3.0,3,613,0.9915
2026-04-05T04:18:35.289643,5345,1,100.0,1,614,0.9914
2026-04-05T04:18:35.775969,5353,3,100.0;0.1;0.3,4;4;3,617,0.9915
2026-04-05T04:18:37.325431,5381,2,3.0;3.0,3;2,619,0.9918
2026-04-05T04:18:37.649431,5387,1,3.0,2,620,0.9915
2026-04-05T04:18:38.199954,5396,2,1.0;1.0,3;1,622,0.9916
2026-04-05T04:18:38.525945,5402,1,0.3,4,623,0.9915
2026-04-05T04:18:40.736967,5443,1,0.3,2,624,0.9922
2026-04-05T04:18:40.902607,5446,3,30.0;1.0;30.0,3;2;1,627,0.9919
2026-04-05T04:18:41.113606,5450,1,30.0,1,628,0.9916
2026-04-05T04:18:41.197583,5451,1,10.0,1,629,0.9913
2026-04-05T04:18:41.876000,5464,2,1.0;1.0,2;4,631,0.9910
2026-04-05T04:18:42.406000,5474,1,0.1,1,632,0.9909
2026-04-05T04:18:42.638000,5478,1,10.0,2,633,0.9908
2026-04-05T04:18:43.689863,5497,1,1.0,2,634,0.9913
2026-04-05T04:18:44.340904,5509,1,100.0,1,635,0.9912
2026-04-05T04:18:44.400886,5510,2,10.0;10.0,2;3,637,0.9909
2026-04-05T04:18:44.579888,5513,2,100.0;3.0,3;2,639,0.9906
2026-04-05T04:18:45.050069,5522,1,30.0,1,640,0.9905
2026-04-05T04:18:45.506041,5530,1,0.1,1,641,0.9904
2026-04-05T04:18:46.183149,5541,3,0.3;0.3;10.0,2;2;1,644,0.9905
2026-04-05T04:18:47.665668,5570,2,3.0;100.0,1;3,646,0.9902
2026-04-05T04:18:47.836245,5573,2,0.1;3.0,2;2,648,0.9899
2026-04-05T04:18:48.011248,5576,2,100.0;3.0,2;3,650,0.9896
2026-04-05T04:18:48.164226,5578,3,1.0;0.1;0.3,3;1;3,653,0.9893
2026-04-05T04:18:48.551219,5585,1,3.0,3,654,0.9896
2026-04-05T04:18:52.173275,5652,1,30.0,2,655,0.9907
2026-04-05T04:18:52.540275,5659,1,10.0,3,656,0.9904
2026-04-05T04:18:54.040998,5687,3,3.0;30.0;0.3,1;4;2,659,0.9905
2026-04-05T04:18:54.336999,5692,1,0.3,1,660,0.9902
2026-04-05T04:18:55.086445,5705,3,30.0;1.0;3.0,2;3;3,663,0.9901
2026-04-05T04:18:56.450047,5729,1,30.0,4,664,0.9902
2026-04-05T04:18:57.159274,5742,2,1.0;100.0,1;1,666,0.9901
2026-04-05T04:18:57.417272,5746,2,10.0;0.3,1;1,668,0.9898
2026-04-05T04:18:57.523263,5748,2,0.1;100.0,1;3,670,0.9895
2026-04-05T04:18:57.856822,5753,1,3.0,2,671,0.9894
2026-04-05T04:18:57.971850,5755,2,1.0;30.0,1;3,673,0.9891
2026-04-05T04:18:58.271851,5760,1,1.0,3,674,0.9892
2026-04-05T04:18:58.563822,5765,3,10.0;100.0;3.0,2;2;3,677,0.9891
2026-04-05T04:19:00.146292,5794,2,1.0;10.0,2;2,679,0.9894
2026-04-05T04:19:00.772761,5804,1,3.0,2,680,0.9893
2026-04-05T04:19:02.154907,5829,2,30.0;1.0,1;1,682,0.9896
2026-04-05T04:19:02.437931,5834,1,0.1,1,683,0.9893
2026-04-05T04:19:02.549903,5836,2,100.0;3.0,3;1,685,0.9890
2026-04-05T04:19:04.099907,5864,2,10.0;30.0,1;3,687,0.9895
2026-04-05T04:19:04.257913,5867,2,100.0;0.1,3;1,689,0.9892
2026-04-05T04:19:06.562708,5909,2,10.0;1.0,2;2,691,0.9897
2026-04-05T04:19:07.545536,5925,1,3.0,1,692,0.9902
2026-04-05T04:19:11.230131,5990,1,0.3,3,693,0.9921
2026-04-05T04:19:11.619121,5997,2,100.0;30.0,3;4,695,0.9920
2026-04-05T04:19:11.704886,5998,1,30.0,2,696,0.9917
2026-04-05T04:19:12.272055,6007,2,10.0;0.3,3;1,698,0.9920
2026-04-05T04:19:12.810374,6017,1,1.0,1,699,0.9917
2026-04-05T04:19:13.600372,6029,3,0.1;30.0;0.1,1;1;1,702,0.9916
2026-04-05T04:19:15.838982,6069,3,0.3;100.0;3.0,4;1;4,705,0.9919
