timestamp,cycle,scale,modes_count,nodes_created,furcations_count,phase,frequency
2026-04-05T04:49:24.799306,28217,0.3,16690,479,486,1.588,10.000
2026-04-05T04:49:24.799306,28217,3.0,22284,498,495,1.040,3.333
2026-04-05T04:49:24.799306,28217,10.0,86010,484,479,2.102,1.000
2026-04-05T04:49:24.799306,28217,30.0,20088,507,482,3.607,0.333
2026-04-05T04:49:24.799306,28217,100.0,16622,514,500,0.849,0.100
2026-04-05T04:49:54.851305,28764,1.0,102703,495,512,0.321,10.000
2026-04-05T04:49:54.851305,28764,0.1,18002,495,496,2.501,10.000
2026-04-05T04:49:54.851305,28764,0.3,16690,488,489,4.911,10.000
2026-04-05T04:49:54.851305,28764,3.0,22284,508,500,4.242,3.333
2026-04-05T04:49:54.851305,28764,10.0,86010,493,486,4.319,1.000
2026-04-05T04:49:54.851305,28764,30.0,20088,512,485,0.158,0.333
2026-04-05T04:49:54.851305,28764,100.0,16622,527,504,3.584,0.100
2026-04-05T04:50:24.877303,29302,1.0,102703,505,521,5.427,10.000
2026-04-05T04:50:24.877303,29302,0.1,18002,502,505,1.324,10.000
2026-04-05T04:50:24.877303,29302,0.3,16690,500,496,3.734,10.000
2026-04-05T04:50:24.877303,29302,3.0,22284,518,506,5.944,3.333
2026-04-05T04:50:24.877303,29302,10.0,86010,499,499,6.086,1.000
2026-04-05T04:50:24.877303,29302,30.0,20088,521,489,2.841,0.333
2026-04-05T04:50:24.877303,29302,100.0,16622,539,513,6.274,0.100
2026-04-05T04:50:54.892335,29862,1.0,102703,519,534,2.683,10.000
2026-04-05T04:50:54.892335,29862,0.1,18002,512,516,4.864,10.000
2026-04-05T04:50:54.892335,29862,0.3,16690,512,501,0.991,10.000
2026-04-05T04:50:54.892335,29862,3.0,22284,528,517,5.030,3.333
2026-04-05T04:50:54.892335,29862,10.0,86010,506,509,2.670,1.000
2026-04-05T04:50:54.892335,29862,30.0,20088,535,494,5.891,0.333
2026-04-05T04:50:54.892335,29862,100.0,16622,544,523,2.791,0.100
2026-04-05T04:51:24.909314,30446,1.0,102703,527,543,5.657,10.000
2026-04-05T04:51:24.910314,30446,0.1,18002,526,524,1.554,10.000
2026-04-05T04:51:24.910314,30446,0.3,16690,524,514,3.965,10.000
2026-04-05T04:51:24.910314,30446,3.0,22284,534,526,1.832,3.333
2026-04-05T04:51:24.910314,30446,10.0,86010,513,517,0.454,1.000
2026-04-05T04:51:24.910314,30446,30.0,20088,545,514,3.058,0.333
2026-04-05T04:51:24.910314,30446,100.0,16622,555,536,5.711,0.100
2026-04-05T04:51:54.916315,31028,1.0,102703,535,551,1.347,10.000
2026-04-05T04:51:54.916315,31028,0.1,18002,532,536,3.528,10.000
2026-04-05T04:51:54.916315,31028,0.3,16690,532,518,5.938,10.000
2026-04-05T04:51:54.916315,31028,3.0,22284,541,534,4.585,3.333
2026-04-05T04:51:54.916315,31028,10.0,86010,523,525,4.422,1.000
2026-04-05T04:51:54.916315,31028,30.0,20088,558,527,0.192,0.333
2026-04-05T04:51:54.916315,31028,100.0,16622,567,545,2.338,0.100
2026-04-05T04:52:24.934344,31608,1.0,102703,545,565,2.321,10.000
2026-04-05T04:52:24.934344,31608,0.1,18002,541,545,4.501,10.000
2026-04-05T04:52:24.934344,31608,0.3,16690,538,528,0.628,10.000
2026-04-05T04:52:24.934344,31608,3.0,22284,548,547,0.720,3.333
2026-04-05T04:52:24.934344,31608,10.0,86010,533,534,2.006,1.000
2026-04-05T04:52:24.934344,31608,30.0,20088,565,533,3.575,0.333
2026-04-05T04:52:24.934344,31608,100.0,16622,580,553,5.238,0.100
2026-04-05T04:52:54.953347,32193,1.0,102703,555,579,5.794,10.000
2026-04-05T04:52:54.953347,32193,0.1,18002,554,558,1.692,10.000
2026-04-05T04:52:54.953347,32193,0.3,16690,549,538,4.102,10.000
2026-04-05T04:52:54.953347,32193,3.0,22284,555,555,3.973,3.333
2026-04-05T04:52:54.953347,32193,10.0,86010,545,544,6.123,1.000
2026-04-05T04:52:54.953347,32193,30.0,20088,574,550,0.759,0.333
2026-04-05T04:52:54.953347,32193,100.0,16622,594,566,1.879,0.100
2026-04-05T04:53:25.000350,32776,1.0,102703,567,589,1.984,10.000
2026-04-05T04:53:25.000350,32776,0.1,18002,566,561,4.165,10.000
2026-04-05T04:53:25.000350,32776,0.3,16690,565,542,0.292,10.000
2026-04-05T04:53:25.000350,32776,3.0,22284,565,563,0.608,3.333
2026-04-05T04:53:25.000350,32776,10.0,86010,554,558,3.857,1.000
2026-04-05T04:53:25.000350,32776,30.0,20088,589,560,4.193,0.333
2026-04-05T04:53:25.000350,32776,100.0,16622,605,574,4.794,0.100
2026-04-05T04:53:55.049353,33362,1.0,102703,578,603,5.958,10.000
2026-04-05T04:53:55.049353,33362,0.1,18002,578,572,1.855,10.000
2026-04-05T04:53:55.049353,33362,0.3,16690,567,555,4.266,10.000
2026-04-05T04:53:55.049353,33362,3.0,22284,581,575,4.027,3.333
2026-04-05T04:53:55.049353,33362,10.0,86010,565,569,1.741,1.000
2026-04-05T04:53:55.049353,33362,30.0,20088,599,572,1.393,0.333
2026-04-05T04:53:55.049353,33362,100.0,16622,613,585,1.441,0.100
2026-04-05T04:54:25.073331,33945,1.0,102703,590,608,2.148,10.000
2026-04-05T04:54:25.073331,33945,0.1,18002,587,582,4.329,10.000
2026-04-05T04:54:25.073331,33945,0.3,16690,574,565,0.456,10.000
2026-04-05T04:54:25.073331,33945,3.0,22284,589,587,0.663,3.333
2026-04-05T04:54:25.073331,33945,10.0,86010,576,583,5.758,1.000
2026-04-05T04:54:25.073331,33945,30.0,20088,610,585,4.826,0.333
2026-04-05T04:54:25.073331,33945,100.0,16622,622,595,4.356,0.100
2026-04-05T04:54:55.097359,34526,1.0,102703,600,615,3.622,10.000
2026-04-05T04:54:55.097359,34526,0.1,18002,596,593,5.802,10.000
2026-04-05T04:54:55.097359,34526,0.3,16690,587,570,1.929,10.000
2026-04-05T04:54:55.097359,34526,3.0,22284,597,602,3.248,3.333
2026-04-05T04:54:55.097359,34526,10.0,86010,584,596,3.393,1.000
2026-04-05T04:54:55.097359,34526,30.0,20088,622,593,1.943,0.333
2026-04-05T04:54:55.097359,34526,100.0,16622,632,605,0.978,0.100
2026-04-05T04:55:25.146362,35108,1.0,102703,614,629,5.595,10.000
2026-04-05T04:55:25.147337,35108,0.1,18002,605,605,1.493,10.000
2026-04-05T04:55:25.147337,35108,0.3,16690,600,580,3.903,10.000
2026-04-05T04:55:25.147337,35108,3.0,22284,604,606,6.001,3.333
2026-04-05T04:55:25.147337,35108,10.0,86010,596,601,1.077,1.000
2026-04-05T04:55:25.147337,35108,30.0,20088,638,600,5.360,0.333
2026-04-05T04:55:25.147337,35108,100.0,16622,636,619,3.888,0.100
2026-04-05T04:55:55.187365,35688,1.0,102703,626,637,0.285,10.000
2026-04-05T04:55:55.187365,35688,0.1,18002,620,614,2.466,10.000
2026-04-05T04:55:55.187365,35688,0.3,16690,610,590,4.876,10.000
2026-04-05T04:55:55.187365,35688,3.0,22284,612,616,2.136,3.333
2026-04-05T04:55:55.187365,35688,10.0,86010,604,607,4.944,1.000
2026-04-05T04:55:55.187365,35688,30.0,20088,642,609,2.460,0.333
2026-04-05T04:55:55.187365,35688,100.0,16622,650,631,0.505,0.100
2026-04-05T04:56:25.201340,36250,1.0,102703,633,651,4.825,10.000
2026-04-05T04:56:25.201340,36250,0.1,18002,629,627,0.723,10.000
2026-04-05T04:56:25.201340,36250,0.3,16690,621,603,3.133,10.000
2026-04-05T04:56:25.201340,36250,3.0,22284,624,623,1.555,3.333
2026-04-05T04:56:25.201340,36250,10.0,86010,618,620,1.628,1.000
2026-04-05T04:56:25.201340,36250,30.0,20088,653,618,5.544,0.333
2026-04-05T04:56:25.201340,36250,100.0,16622,663,643,3.315,0.100
2026-04-05T04:56:55.209348,36787,1.0,102703,641,662,3.148,10.000
2026-04-05T04:56:55.209348,36787,0.1,18002,639,635,5.329,10.000
2026-04-05T04:56:55.209348,36787,0.3,16690,628,611,1.456,10.000
2026-04-05T04:56:55.209348,36787,3.0,22284,633,630,3.091,3.333
2026-04-05T04:56:55.209348,36787,10.0,86010,625,631,3.345,1.000
2026-04-05T04:56:55.209348,36787,30.0,20088,659,629,1.928,0.333
2026-04-05T04:56:55.209348,36787,100.0,16622,676,654,6.000,0.100
2026-04-05T04:57:25.265350,37322,1.0,102703,653,674,0.471,10.000
2026-04-05T04:57:25.265350,37322,0.1,18002,652,643,2.652,10.000
2026-04-05T04:57:25.266350,37322,0.3,16690,635,619,5.062,10.000
2026-04-05T04:57:25.266350,37322,3.0,22284,645,641,4.293,3.333
2026-04-05T04:57:25.266350,37322,10.0,86010,633,642,4.962,1.000
2026-04-05T04:57:25.266350,37322,30.0,20088,667,636,4.561,0.333
2026-04-05T04:57:25.266350,37322,100.0,16622,684,663,2.392,0.100
2026-04-05T04:57:55.268353,37858,1.0,102703,660,682,4.578,10.000
2026-04-05T04:57:55.268353,37858,0.1,18002,657,650,0.475,10.000
2026-04-05T04:57:55.268353,37858,0.3,16690,644,629,2.885,10.000
2026-04-05T04:57:55.268353,37858,3.0,22284,655,648,5.661,3.333
2026-04-05T04:57:55.268353,37858,10.0,86010,637,654,0.347,1.000
2026-04-05T04:57:55.268353,37858,30.0,20088,681,642,0.928,0.333
2026-04-05T04:57:55.268353,37858,100.0,16622,690,673,5.072,0.100
2026-04-05T04:58:25.290354,38385,1.0,102703,666,697,4.184,10.000
2026-04-05T04:58:25.290354,38385,0.1,18002,669,659,0.081,10.000
2026-04-05T04:58:25.290354,38385,0.3,16690,660,641,2.491,10.000
2026-04-05T04:58:25.290354,38385,3.0,22284,664,657,5.530,3.333
2026-04-05T04:58:25.290354,38385,10.0,86010,643,664,1.564,1.000
2026-04-05T04:58:25.290354,38385,30.0,20088,692,653,3.428,0.333
2026-04-05T04:58:25.290354,38385,100.0,16622,710,679,1.424,0.100
2026-04-05T04:58:55.338356,38913,1.0,102703,671,708,4.290,10.000
2026-04-05T04:58:55.338356,38913,0.1,18002,682,671,0.187,10.000
2026-04-05T04:58:55.338356,38913,0.3,16690,671,649,2.598,10.000
2026-04-05T04:58:55.338356,38913,3.0,22284,672,669,5.566,3.333
2026-04-05T04:58:55.338356,38913,10.0,86010,650,680,2.831,1.000
2026-04-05T04:58:55.338356,38913,30.0,20088,700,662,5.945,0.333
2026-04-05T04:58:55.338356,38913,100.0,16622,720,690,4.064,0.100
2026-04-05T04:59:25.387363,39454,1.0,102703,681,721,4.613,10.000
2026-04-05T04:59:25.387363,39454,0.1,18002,686,681,0.510,10.000
2026-04-05T04:59:25.387363,39454,0.3,16690,680,662,2.921,10.000
2026-04-05T04:59:25.387363,39454,3.0,22284,679,678,1.484,3.333
2026-04-05T04:59:25.387363,39454,10.0,86010,659,686,4.748,1.000
2026-04-05T04:59:25.387363,39454,30.0,20088,717,673,2.395,0.333
2026-04-05T04:59:25.387363,39454,100.0,16622,725,698,0.485,0.100
2026-04-05T04:59:55.390389,39988,1.0,102703,693,730,1.436,10.000
2026-04-05T04:59:55.390389,39988,0.1,18002,699,696,3.617,10.000
2026-04-05T04:59:55.390389,39988,0.3,16690,687,674,6.027,10.000
2026-04-05T04:59:55.390389,39988,3.0,22284,687,687,2.520,3.333
2026-04-05T04:59:55.390389,39988,10.0,86010,665,698,0.032,1.000
2026-04-05T04:59:55.390389,39988,30.0,20088,733,681,5.012,0.333
2026-04-05T04:59:55.390389,39988,100.0,16622,732,713,3.155,0.100
2026-04-05T05:00:25.426392,40524,1.0,102703,705,739,5.542,10.000
2026-04-05T05:00:25.427367,40524,0.1,18002,714,707,1.440,10.000
2026-04-05T05:00:25.427367,40524,0.3,16690,698,682,3.850,10.000
2026-04-05T05:00:25.427367,40524,3.0,22284,692,694,3.889,3.333
2026-04-05T05:00:25.427367,40524,10.0,86010,674,710,1.700,1.000
2026-04-05T05:00:25.427367,40524,30.0,20088,742,687,1.379,0.333
2026-04-05T05:00:25.427367,40524,100.0,16622,738,720,5.835,0.100
2026-04-05T05:00:55.472372,41056,1.0,102703,710,750,1.365,10.000
2026-04-05T05:00:55.472372,41056,0.1,18002,723,715,3.546,10.000
2026-04-05T05:00:55.472372,41056,0.3,16690,710,690,5.956,10.000
2026-04-05T05:00:55.472372,41056,3.0,22284,702,701,4.591,3.333
2026-04-05T05:00:55.472372,41056,10.0,86010,687,716,3.167,1.000
2026-04-05T05:00:55.472372,41056,30.0,20088,756,698,3.962,0.333
2026-04-05T05:00:55.472372,41056,100.0,16622,746,729,2.212,0.100
2026-04-05T05:01:25.505371,41586,1.0,102703,715,759,2.472,10.000
2026-04-05T05:01:25.505371,41586,0.1,18002,735,725,4.652,10.000
2026-04-05T05:01:25.505371,41586,0.3,16690,721,704,0.779,10.000
2026-04-05T05:01:25.506381,41586,3.0,22284,708,715,4.959,3.333
2026-04-05T05:01:25.506381,41586,10.0,86010,704,725,4.534,1.000
2026-04-05T05:01:25.506381,41586,30.0,20088,768,712,0.229,0.333
2026-04-05T05:01:25.506381,41586,100.0,16622,754,741,4.862,0.100
2026-04-05T05:01:55.523372,42117,1.0,102703,722,767,4.078,10.000
2026-04-05T05:01:55.524372,42117,0.1,18002,741,732,6.258,10.000
2026-04-05T05:01:55.524372,42117,0.3,16690,731,710,2.385,10.000
2026-04-05T05:01:55.524372,42117,3.0,22284,718,723,5.495,3.333
2026-04-05T05:01:55.524372,42117,10.0,86010,715,730,5.951,1.000
2026-04-05T05:01:55.524372,42117,30.0,20088,781,719,2.796,0.333
2026-04-05T05:01:55.524372,42117,100.0,16622,763,751,1.234,0.100
2026-04-05T05:02:25.571404,42652,1.0,102703,737,772,1.401,10.000
2026-04-05T05:02:25.571404,42652,0.1,18002,747,735,3.581,10.000
2026-04-05T05:02:25.571404,42652,0.3,16690,738,716,5.992,10.000
2026-04-05T05:02:25.571404,42652,3.0,22284,727,731,0.414,3.333
2026-04-05T05:02:25.571404,42652,10.0,86010,724,736,1.285,1.000
2026-04-05T05:02:25.571404,42652,30.0,20088,789,727,5.430,0.333
2026-04-05T05:02:25.571404,42652,100.0,16622,773,755,3.909,0.100
2026-04-05T05:02:55.578385,43183,1.0,102703,742,777,3.007,10.000
2026-04-05T05:02:55.578385,43183,0.1,18002,757,741,5.188,10.000
2026-04-05T05:02:55.578385,43183,0.3,16690,750,725,1.315,10.000
2026-04-05T05:02:55.578385,43183,3.0,22284,742,738,0.949,3.333
2026-04-05T05:02:55.578385,43183,10.0,86010,735,747,2.703,1.000
2026-04-05T05:02:55.578385,43183,30.0,20088,801,735,1.713,0.333
2026-04-05T05:02:55.579381,43183,100.0,16622,780,763,0.281,0.100
2026-04-05T05:03:25.617391,43705,1.0,102703,755,792,0.113,10.000
2026-04-05T05:03:25.617391,43705,0.1,18002,762,747,2.294,10.000
2026-04-05T05:03:25.617391,43705,0.3,16690,758,743,4.704,10.000
2026-04-05T05:03:25.617391,43705,3.0,22284,749,748,6.268,3.333
2026-04-05T05:03:25.617391,43705,10.0,86010,747,752,3.670,1.000
2026-04-05T05:03:25.617391,43705,30.0,20088,811,753,4.130,0.333
2026-04-05T05:03:25.617391,43705,100.0,16622,791,774,2.891,0.100
2026-04-05T05:03:55.649392,44234,1.0,102703,763,804,0.719,10.000
2026-04-05T05:03:55.649392,44234,0.1,18002,772,758,2.900,10.000
2026-04-05T05:03:55.649392,44234,0.3,16690,767,751,5.310,10.000
2026-04-05T05:03:55.649392,44234,3.0,22284,761,761,0.187,3.333
2026-04-05T05:03:55.649392,44234,10.0,86010,753,762,4.987,1.000
2026-04-05T05:03:55.649392,44234,30.0,20088,825,763,0.380,0.333
2026-04-05T05:03:55.649392,44234,100.0,16622,802,782,5.536,0.100
2026-04-05T05:04:25.667416,44764,1.0,102703,773,809,1.826,10.000
2026-04-05T05:04:25.667416,44764,0.1,18002,782,765,4.006,10.000
2026-04-05T05:04:25.667416,44764,0.3,16690,777,758,0.133,10.000
2026-04-05T05:04:25.667416,44764,3.0,22284,769,771,0.555,3.333
2026-04-05T05:04:25.667416,44764,10.0,86010,762,773,0.071,1.000
2026-04-05T05:04:25.667416,44764,30.0,20088,837,775,2.931,0.333
2026-04-05T05:04:25.667416,44764,100.0,16622,813,787,1.903,0.100
2026-04-05T05:04:55.709394,45290,1.0,102703,782,814,0.932,10.000
2026-04-05T05:04:55.709394,45290,0.1,18002,790,776,3.112,10.000
2026-04-05T05:04:55.709394,45290,0.3,16690,793,765,5.523,10.000
2026-04-05T05:04:55.709394,45290,3.0,22284,778,781,0.257,3.333
2026-04-05T05:04:55.709394,45290,10.0,86010,773,781,1.239,1.000
2026-04-05T05:04:55.709394,45290,30.0,20088,839,779,5.414,0.333
2026-04-05T05:04:55.709394,45290,100.0,16622,822,793,4.533,0.100
2026-04-05T05:05:25.770397,45826,1.0,102703,794,823,5.038,10.000
2026-04-05T05:05:25.770397,45826,0.1,18002,803,785,0.935,10.000
2026-04-05T05:05:25.770397,45826,0.3,16690,803,777,3.346,10.000
2026-04-05T05:05:25.770397,45826,3.0,22284,790,785,1.626,3.333
2026-04-05T05:05:25.770397,45826,10.0,86010,776,792,2.906,1.000
2026-04-05T05:05:25.770397,45826,30.0,20088,849,789,1.781,0.333
2026-04-05T05:05:25.770397,45826,100.0,16622,829,801,0.929,0.100
2026-04-05T05:05:55.794396,46369,1.0,102703,806,834,0.078,10.000
2026-04-05T05:05:55.794396,46369,0.1,18002,813,793,2.258,10.000
2026-04-05T05:05:55.794396,46369,0.3,16690,815,790,4.669,10.000
2026-04-05T05:05:55.794396,46369,3.0,22284,797,792,4.162,3.333
2026-04-05T05:05:55.794396,46369,10.0,86010,787,802,4.923,1.000
2026-04-05T05:05:55.794396,46369,30.0,20088,857,798,4.548,0.333
2026-04-05T05:05:55.794396,46369,100.0,16622,836,814,3.644,0.100
2026-04-05T05:06:25.830428,46945,1.0,102703,814,841,5.335,10.000
2026-04-05T05:06:25.830428,46945,0.1,18002,818,804,1.232,10.000
2026-04-05T05:06:25.830428,46945,0.3,16690,824,798,3.642,10.000
2026-04-05T05:06:25.830428,46945,3.0,22284,810,794,5.914,3.333
2026-04-05T05:06:25.830428,46945,10.0,86010,796,814,2.307,1.000
2026-04-05T05:06:25.830428,46945,30.0,20088,868,808,1.582,0.333
2026-04-05T05:06:25.830428,46945,100.0,16622,842,824,0.241,0.100
2026-04-05T05:06:55.859431,47523,1.0,102703,825,850,5.308,10.000
2026-04-05T05:06:55.859431,47523,0.1,18002,827,810,1.205,10.000
2026-04-05T05:06:55.860405,47523,0.3,16690,834,811,3.616,10.000
2026-04-05T05:06:55.860405,47523,3.0,22284,817,797,1.716,3.333
2026-04-05T05:06:55.860405,47523,10.0,86010,809,825,6.074,1.000
2026-04-05T05:06:55.860405,47523,30.0,20088,877,819,4.932,0.333
2026-04-05T05:06:55.860405,47523,100.0,16622,850,832,3.131,0.100
2026-04-05T05:07:25.876434,48097,1.0,102703,836,854,3.282,10.000
2026-04-05T05:07:25.876434,48097,0.1,18002,837,818,5.462,10.000
2026-04-05T05:07:25.876434,48097,0.3,16690,845,819,1.589,10.000
2026-04-05T05:07:25.876434,48097,3.0,22284,830,802,3.135,3.333
2026-04-05T05:07:25.876434,48097,10.0,86010,820,837,3.359,1.000
2026-04-05T05:07:25.876434,48097,30.0,20088,893,827,1.932,0.333
2026-04-05T05:07:25.876434,48097,100.0,16622,852,840,6.001,0.100
2026-04-05T05:07:55.905437,48677,1.0,102703,847,860,4.255,10.000
2026-04-05T05:07:55.905437,48677,0.1,18002,849,829,0.152,10.000
2026-04-05T05:07:55.905437,48677,0.3,16690,855,825,2.563,10.000
2026-04-05T05:07:55.905437,48677,3.0,22284,836,809,5.554,3.333
2026-04-05T05:07:55.905437,48677,10.0,86010,830,845,0.943,1.000
2026-04-05T05:07:55.905437,48677,30.0,20088,907,835,5.315,0.333
2026-04-05T05:07:55.905437,48677,100.0,16622,860,851,2.618,0.100
2026-04-05T05:08:25.940440,49251,1.0,102703,857,869,2.228,10.000
2026-04-05T05:08:25.940440,49251,0.1,18002,860,835,4.409,10.000
2026-04-05T05:08:25.940440,49251,0.3,16690,865,835,0.536,10.000
2026-04-05T05:08:25.940440,49251,3.0,22284,848,824,0.690,3.333
2026-04-05T05:08:25.940440,49251,10.0,86010,841,853,4.510,1.000
2026-04-05T05:08:25.940440,49251,30.0,20088,917,840,2.316,0.333
2026-04-05T05:08:25.940440,49251,100.0,16622,870,864,5.488,0.100
2026-04-05T05:08:55.966419,49829,1.0,102703,865,882,2.202,10.000
2026-04-05T05:08:55.966419,49829,0.1,18002,870,845,4.383,10.000
2026-04-05T05:08:55.967419,49829,0.3,16690,871,844,0.510,10.000
2026-04-05T05:08:55.967419,49829,3.0,22284,859,836,2.775,3.333
2026-04-05T05:08:55.967419,49829,10.0,86010,857,872,1.994,1.000
2026-04-05T05:08:55.967419,49829,30.0,20088,928,852,5.666,0.333
2026-04-05T05:08:55.967419,49829,100.0,16622,876,876,2.095,0.100
2026-04-05T05:09:25.997446,50405,1.0,102703,871,890,1.175,10.000
2026-04-05T05:09:25.997446,50405,0.1,18002,874,849,3.356,10.000
2026-04-05T05:09:25.997446,50405,0.3,16690,876,853,5.766,10.000
2026-04-05T05:09:25.997446,50405,3.0,22284,864,843,4.527,3.333
2026-04-05T05:09:25.997446,50405,10.0,86010,866,879,5.661,1.000
2026-04-05T05:09:25.997446,50405,30.0,20088,939,863,2.700,0.333
2026-04-05T05:09:25.997446,50405,100.0,16622,889,887,4.975,0.100
2026-04-05T05:09:56.001450,50942,1.0,102703,877,898,5.782,10.000
2026-04-05T05:09:56.001450,50942,0.1,18002,893,858,1.679,10.000
2026-04-05T05:09:56.001450,50942,0.3,16690,883,866,4.089,10.000
2026-04-05T05:09:56.001450,50942,3.0,22284,880,849,6.063,3.333
2026-04-05T05:09:56.001450,50942,10.0,86010,876,891,1.095,1.000
2026-04-05T05:09:56.001450,50942,30.0,20088,946,871,5.366,0.333
2026-04-05T05:09:56.001450,50942,100.0,16622,900,895,1.377,0.100
2026-04-05T05:10:26.042423,51461,1.0,102703,885,904,1.388,10.000
2026-04-05T05:10:26.042423,51461,0.1,18002,907,865,3.568,10.000
2026-04-05T05:10:26.042423,51461,0.3,16690,895,874,5.979,10.000
2026-04-05T05:10:26.042423,51461,3.0,22284,889,859,4.598,3.333
2026-04-05T05:10:26.042423,51461,10.0,86010,881,909,1.912,1.000
2026-04-05T05:10:26.042423,51461,30.0,20088,953,887,1.450,0.333
2026-04-05T05:10:26.042423,51461,100.0,16622,909,908,3.972,0.100
2026-04-05T05:10:56.061422,51993,1.0,102703,892,918,3.494,10.000
2026-04-05T05:10:56.061422,51993,0.1,18002,917,875,5.675,10.000
2026-04-05T05:10:56.061422,51993,0.3,16690,900,889,1.802,10.000
2026-04-05T05:10:56.061422,51993,3.0,22284,896,872,5.300,3.333
2026-04-05T05:10:56.061422,51993,10.0,86010,891,912,3.380,1.000
2026-04-05T05:10:56.061422,51993,30.0,20088,961,892,4.033,0.333
2026-04-05T05:10:56.061422,51993,100.0,16622,922,919,0.349,0.100
2026-04-05T05:11:26.087424,52519,1.0,102703,906,929,2.600,10.000
2026-04-05T05:11:26.087424,52519,0.1,18002,930,880,4.781,10.000
2026-04-05T05:11:26.087424,52519,0.3,16690,909,896,0.908,10.000
2026-04-05T05:11:26.087424,52519,3.0,22284,905,885,5.002,3.333
2026-04-05T05:11:26.087424,52519,10.0,86010,902,919,4.547,1.000
2026-04-05T05:11:26.087424,52519,30.0,20088,973,907,0.234,0.333
2026-04-05T05:11:26.087424,52519,100.0,16622,928,930,2.979,0.100
2026-04-05T05:11:56.138431,53053,1.0,102703,913,941,5.707,10.000
2026-04-05T05:11:56.138431,53053,0.1,18002,936,884,1.604,10.000
2026-04-05T05:11:56.138431,53053,0.3,16690,925,911,4.014,10.000
2026-04-05T05:11:56.138431,53053,3.0,22284,917,899,6.038,3.333
2026-04-05T05:11:56.138431,53053,10.0,86010,913,929,6.114,1.000
2026-04-05T05:11:56.138431,53053,30.0,20088,980,924,2.851,0.333
2026-04-05T05:11:56.138431,53053,100.0,16622,933,937,5.649,0.100
2026-04-05T05:12:26.177451,53581,1.0,102703,923,953,5.813,10.000
2026-04-05T05:12:26.177451,53581,0.1,18002,944,894,1.710,10.000
2026-04-05T05:12:26.177451,53581,0.3,16690,938,921,4.120,10.000
2026-04-05T05:12:26.177451,53581,3.0,22284,940,909,6.073,3.333
2026-04-05T05:12:26.177451,53581,10.0,86010,925,943,1.098,1.000
2026-04-05T05:12:26.177451,53581,30.0,20088,991,935,5.367,0.333
2026-04-05T05:12:26.177451,53581,100.0,16622,940,946,2.005,0.100
2026-04-05T05:12:56.229429,54119,1.0,102703,931,962,4.636,10.000
2026-04-05T05:12:56.229429,54119,0.1,18002,952,902,0.533,10.000
2026-04-05T05:12:56.229429,54119,0.3,16690,945,932,2.943,10.000
2026-04-05T05:12:56.229429,54119,3.0,22284,953,915,1.492,3.333
2026-04-05T05:12:56.229429,54119,10.0,86010,933,955,2.866,1.000
2026-04-05T05:12:56.229429,54119,30.0,20088,999,945,1.768,0.333
2026-04-05T05:12:56.229429,54119,100.0,16622,946,962,4.695,0.100
2026-04-05T05:13:26.277432,54658,1.0,102703,938,965,3.959,10.000
2026-04-05T05:13:26.277432,54658,0.1,18002,963,914,6.139,10.000
2026-04-05T05:13:26.277432,54658,0.3,16690,958,942,2.266,10.000
2026-04-05T05:13:26.277432,54658,3.0,22284,962,930,3.361,3.333
2026-04-05T05:13:26.277432,54658,10.0,86010,942,969,4.683,1.000
2026-04-05T05:13:26.277432,54658,30.0,20088,1007,956,4.468,0.333
2026-04-05T05:13:26.277432,54658,100.0,16622,948,969,1.107,0.100
2026-04-05T05:13:56.296424,55196,1.0,102703,945,975,2.782,10.000
2026-04-05T05:13:56.296424,55196,0.1,18002,973,922,4.962,10.000
2026-04-05T05:13:56.296424,55196,0.3,16690,969,957,1.089,10.000
2026-04-05T05:13:56.297423,55196,3.0,22284,967,943,5.063,3.333
2026-04-05T05:13:56.297423,55196,10.0,86010,948,980,0.167,1.000
2026-04-05T05:13:56.298423,55196,30.0,20088,1015,967,0.868,0.333
2026-04-05T05:13:56.298423,55196,100.0,16622,963,978,3.797,0.100
2026-04-05T05:14:26.315452,55734,1.0,102703,954,982,1.605,10.000
2026-04-05T05:14:26.315452,55734,0.1,18002,984,930,3.785,10.000
2026-04-05T05:14:26.315452,55734,0.3,16690,982,972,6.196,10.000
2026-04-05T05:14:26.315452,55734,3.0,22284,976,952,0.482,3.333
2026-04-05T05:14:26.315452,55734,10.0,86010,953,988,1.934,1.000
2026-04-05T05:14:26.315452,55734,30.0,20088,1024,976,3.552,0.333
2026-04-05T05:14:26.315452,55734,100.0,16622,968,992,0.204,0.100
2026-04-05T05:14:56.360451,56268,1.0,102703,964,986,4.711,10.000
2026-04-05T05:14:56.361426,56268,0.1,18002,988,942,0.608,10.000
2026-04-05T05:14:56.361426,56268,0.3,16690,989,979,3.019,10.000
2026-04-05T05:14:56.361426,56268,3.0,22284,981,965,1.517,3.333
2026-04-05T05:14:56.361426,56268,10.0,86010,960,1005,3.501,1.000
2026-04-05T05:14:56.361426,56268,30.0,20088,1034,985,6.168,0.333
2026-04-05T05:14:56.361426,56268,100.0,16622,979,999,2.874,0.100
2026-04-05T05:15:26.403427,56807,1.0,102703,976,993,4.034,10.000
2026-04-05T05:15:26.403427,56807,0.1,18002,993,948,6.215,10.000
2026-04-05T05:15:26.403427,56807,0.3,16690,998,992,2.342,10.000
2026-04-05T05:15:26.403427,56807,3.0,22284,990,981,3.386,3.333
2026-04-05T05:15:26.403427,56807,10.0,86010,973,1012,5.319,1.000
